,message,label
3536,Hi kindly give us back our documents which we submitted for loan from STAPATI,ham
3537,WIN a Â£200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 Â£1.50perweeksub.,spam
3538,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ ",spam
3539,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,spam
3540,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,spam
3541,* Thought I didn't see you.,ham
3542,That's cause your old. I live to be high.,ham
3543,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! ",ham
3544,Cool. Do you like swimming? I have a pool and jacuzzi at my house.,ham
3545,Beerage?,ham
3546,So u wan 2 come for our dinner tonight a not?,ham
3547,I like you peoples very much:) but am very shy pa.,ham
3548,URGENT We are trying to contact you Last weekends draw shows u have won a Â£1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,spam
3549,"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you",ham
3550,URGENT! Your Mobile number has been awarded with a Â£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,spam
3551,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,ham
3552,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",ham
3553,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,ham
3554,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",spam
3555,What you thinked about me. First time you saw me in class.,ham
3556,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT",spam
3557,Tell them the drug dealer's getting impatient,ham
3558,S...i will take mokka players only:),ham
3559,Eat jap done oso aft ur lect wat... Ãœ got lect at 12 rite... ,ham
3560,U come n search tat vid..not finishd..,ham
3561,Yes.mum lookin strong:),ham
3562,K.k:)advance happy pongal.,ham
3563,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX Â£1.50,spam
3564,"No worries, hope photo shoot went well. have a spiffing fun at workage. ",ham
3565,O shore are you takin the bus,ham
3566,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING",ham
3567,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",ham
3568,Great. P diddy is my neighbor and comes for toothpaste every morning,ham
3569,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,ham
3570,"Tonight? Yeah, I'd be down for that",ham
3571,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",ham
3572,Ok then i come n pick u at engin?,ham
3573,Nokia phone is lovly..,ham
3574,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo",ham
3575,When you are big..| God will bring success.,ham
3576,Ya! when are Ã¼ taking ure practical lessons? I start in june..  ,ham
3577,Hope youÂ’re not having too much fun without me!! see u tomorrow love jess x,ham
3578,HELLO PEACH! MY CAKE TASTS LUSH!,ham
3579,"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.",ham
3580,Also andros ice etc etc,ham
3581,"Princess, is your kitty shaved or natural?",ham
3582,No. She's currently in scotland for that.,ham
3583,Great. So should i send you my account number.,ham
3584,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,ham
3585,Dad went out oredi... ,ham
3586,Now only i reached home. . . I am very tired now. . I will come tomorro,ham
3587,"Nope, I'm still in the market",ham
3588,"I'll get there at 3, unless you guys want me to come some time sooner",ham
3589,Reverse is cheating. That is not mathematics.,ham
3590,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",ham
3591,How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.,ham
3592,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",ham
3593,Dear Subscriber ur draw 4 Â£100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,spam
3594,Good morning princess! How are you?,ham
3595,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",spam
3596,"How long before you get reply, just defer admission til next semester",ham
3597,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,spam
3598,"Call me. I m unable to cal. Lets meet bhaskar, and deep",ham
3599,"Not yet chikku..going to room nw, i'm in bus..",ham
3600,They finally came to fix the ceiling.,ham
3601,"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished",ham
3602,1's finish meeting call me.,ham
3603,Hope you are not scared!,ham
3604,* Will have two more cartons off u and is very pleased with shelves,ham
3605,Take us out shopping and Mark will distract Isaiah.=D,ham
3606,"Sure, I'll see if I can come by in a bit",ham
3607,Nope. Meanwhile she talk say make i greet you.,ham
3608,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.",ham
3609,You have 1 new voicemail. Please call 08719181513.,spam
3610,Oh Howda gud gud.. Mathe en samachara chikku:-),ham
3611,For sale - arsenal dartboard. Good condition but no doubles or trebles!,spam
3612,Eatin my lunch...,ham
3613,U having lunch alone? I now so bored...,ham
3614,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,ham
3615,Yeah I can still give you a ride,ham
3616,Ok cool. See ya then.,ham
3617,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,ham
3618,Teach me apps da. When you come to college.,ham
3619,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ",spam
3620,Siva is in hostel aha:-.,ham
3621,"I am in tirupur da, once you started from office call me.",ham
3622,You have won a guaranteed Â£200 award or even Â£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP,spam
3623,"""CHA QUITEAMUZING THATÂ’SCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE """,ham
3624,COME BACK TO TAMPA FFFFUUUUUUU,ham
3625,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity ,spam
3626,4 oclock at mine. Just to bash out a flat plan.,ham
3627,Carlos says we can pick up from him later so yeah we're set,ham
3628,I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin,ham
3629,You have WON a guaranteed Â£1000 cash or a Â£2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,spam
3630,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago",ham
3631,So what u doing today?,ham
3632,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P",spam
3633,"Haha get used to driving to usf man, I know a lot of stoners",ham
3634,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,spam
3635,"Sorry da thangam, very very sorry i am held up with prasad.",ham
3636,Correct. So how was work today,ham
3637,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p pÂ£3.99,spam
3638,Captain is in our room:),ham
3639,Ok anyway no need to change with what you said,ham
3640,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,ham
3641,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",spam
3642,"I think we're going to finn's now, come",ham
3643,"Sorry, I'll call later",ham
3644,"Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?",ham
3645,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",ham
3646,S:-)if we have one good partnership going we will take lead:),ham
3647,No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans,ham
3648,U dun say so early hor... U c already then say...,ham
3649,Joy's father is John. Then John is the NAME of Joy's father. Mandan,ham
3650,"Its good, we'll find a way",ham
3651,"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...",ham
3652,Super msg da:)nalla timing.,ham
3653,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,spam
3654,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.,ham
3655,So wat's da decision?,ham
3656,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,ham
3657,I accidentally deleted the message. Resend please.,ham
3658,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!éˆ¥â”¾??ã€¨ud evening...,ham
3659,THIS IS A LONG FUCKIN SHOWR,ham
3660,HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX,ham
3661,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),spam
3662,Yeah that's the impression I got,ham
3663,Later i guess. I needa do mcat study too.,ham
3664,Gam gone after outstanding innings.,ham
3665,Win a Â£1000 cash prize or a prize worth Â£5000,spam
3666,"URGENT! Last weekend's draw shows that you have won Â£1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",spam
3667,Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.,ham
3668,2 laptop... I noe infra but too slow lar... I wan fast one,ham
3669,"Sorry, I'll call later",ham
3670,My friends use to call the same.,ham
3671,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,ham
3672,LOL ... No just was busy,ham
3673,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",ham
